date,state,fips,cases,deaths
2/16/2022,Virgin Islands,78,15229,107
2/16/2022,Virginia,51,1616749,17878
2/16/2022,Washington,53,1410561,11594
2/16/2022,West Virginia,54,479214,6104
2/16/2022,Wisconsin,55,1561249,12991
2/16/2022,Wyoming,56,153663,1689
2/17/2022,Alabama,1,1270015,17787
2/17/2022,Alaska,2,233405,1108
2/17/2022,American Samoa,60,57,0
2/17/2022,Arizona,4,1959866,27398
2/17/2022,Arkansas,5,811669,10235
2/17/2022,California,6,8870565,83686
2/17/2022,Colorado,8,1305818,11908
2/17/2022,Connecticut,9,718064,10324
2/17/2022,Delaware,10,254441,2655
2/17/2022,District of Columbia,11,133587,1313
2/17/2022,Florida,12,5769916,68572
2/17/2022,Georgia,13,2378883,33269
2/17/2022,Guam,66,41860,309
2/17/2022,Hawaii,15,227602,1287
2/17/2022,Idaho,16,411257,4656
2/17/2022,Illinois,17,3015848,36285
2/17/2022,Indiana,18,1676718,22426
2/17/2022,Iowa,19,743773,8948
2/17/2022,Kansas,20,761359,7909
2/17/2022,Kentucky,21,1264778,13566
2/17/2022,Louisiana,22,1218262,16353
2/17/2022,Maine,23,206005,1883
2/17/2022,Maryland,24,995589,13981
2/17/2022,Massachusetts,25,1659075,23060
2/17/2022,Michigan,26,2331762,33832
2/17/2022,Minnesota,27,1402609,12100
2/17/2022,Mississippi,28,784338,11790
2/17/2022,Missouri,29,1403357,18586
2/17/2022,Montana,30,261140,3101
2/17/2022,Nebraska,31,452189,3871
2/17/2022,Nevada,32,676687,9489
2/17/2022,New Hampshire,33,292187,2326
2/17/2022,New Jersey,34,2153093,32609
2/17/2022,New Mexico,35,506348,6748
2/17/2022,New York,36,4881848,66224
2/17/2022,North Carolina,37,2555905,22071
2/17/2022,North Dakota,38,236267,2216
2/17/2022,Northern Mariana Islands,69,8153,25
2/17/2022,Ohio,39,2640201,35372
2/17/2022,Oklahoma,40,1012168,12767
2/17/2022,Oregon,41,684411,6444
2/17/2022,Pennsylvania,42,2735573,42617
2/17/2022,Puerto Rico,72,503907,4060
2/17/2022,Rhode Island,44,353776,3397
2/17/2022,South Carolina,45,1447557,16520
2/17/2022,South Dakota,46,234084,2766
2/17/2022,Tennessee,47,1935143,23619
2/17/2022,Texas,48,6502958,83350
2/17/2022,Utah,49,917403,4344
2/17/2022,Vermont,50,110417,579
2/17/2022,Virgin Islands,78,15255,108
2/17/2022,Virginia,51,1619839,17947
2/17/2022,Washington,53,1411406,11621
2/17/2022,West Virginia,54,480692,6146
2/17/2022,Wisconsin,55,1563071,13045
2/17/2022,Wyoming,56,153850,1689
2/18/2022,Alabama,1,1271455,17877
2/18/2022,Alaska,2,234541,1108
2/18/2022,American Samoa,60,57,0
2/18/2022,Arizona,4,1962920,27513
2/18/2022,Arkansas,5,812948,10271
2/18/2022,California,6,8885752,83936
2/18/2022,Colorado,8,1307537,11915
2/18/2022,Connecticut,9,719327,10357
2/18/2022,Delaware,10,254719,2660
2/18/2022,District of Columbia,11,133697,1314
2/18/2022,Florida,12,5775241,68902
2/18/2022,Georgia,13,2381751,33411
2/18/2022,Guam,66,41860,309
2/18/2022,Hawaii,15,228073,1289
2/18/2022,Idaho,16,413466,4676
2/18/2022,Illinois,17,3019048,36360
2/18/2022,Indiana,18,1678232,22529
2/18/2022,Iowa,19,743773,8948
2/18/2022,Kansas,20,762769,7928
2/18/2022,Kentucky,21,1269321,13606
2/18/2022,Louisiana,22,1219464,16400
2/18/2022,Maine,23,209759,1910
2/18/2022,Maryland,24,996443,13988
2/18/2022,Massachusetts,25,1661206,23109
2/18/2022,Michigan,26,2331762,33832
2/18/2022,Minnesota,27,1404832,12131
2/18/2022,Mississippi,28,785528,11836
2/18/2022,Missouri,29,1404313,18597
2/18/2022,Montana,30,262221,3107
2/18/2022,Nebraska,31,452601,3883
2/18/2022,Nevada,32,677345,9508
2/18/2022,New Hampshire,33,293697,2333
2/18/2022,New Jersey,34,2155400,32647
2/18/2022,New Mexico,35,507322,6777
2/18/2022,New York,36,4886716,66303
2/18/2022,North Carolina,37,2560860,22158
2/18/2022,North Dakota,38,236553,2219
2/18/2022,Northern Mariana Islands,69,8311,25
2/18/2022,Ohio,39,2642330,35493
2/18/2022,Oklahoma,40,1013287,12767
2/18/2022,Oregon,41,685953,6456
2/18/2022,Pennsylvania,42,2738475,42686
2/18/2022,Puerto Rico,72,504284,4069
2/18/2022,Rhode Island,44,354045,3397
2/18/2022,South Carolina,45,1449637,16533
2/18/2022,South Dakota,46,234961,2772
2/18/2022,Tennessee,47,1938972,23661
2/18/2022,Texas,48,6514527,83591
2/18/2022,Utah,49,918402,4359
2/18/2022,Vermont,50,110679,583
2/18/2022,Virgin Islands,78,15255,108
2/18/2022,Virginia,51,1622685,18016
2/18/2022,Washington,53,1410803,11706
2/18/2022,West Virginia,54,481818,6162
2/18/2022,Wisconsin,55,1564600,13068
2/18/2022,Wyoming,56,154082,1689
2/19/2022,Alabama,1,1272608,17933
2/19/2022,Alaska,2,234541,1108
2/19/2022,American Samoa,60,57,0
2/19/2022,Arizona,4,1965659,27618
2/19/2022,Arkansas,5,813925,10291
2/19/2022,California,6,8888971,84020
2/19/2022,Colorado,8,1307537,11915
2/19/2022,Connecticut,9,719327,10357
2/19/2022,Delaware,10,254946,2695
2/19/2022,District of Columbia,11,133697,1314
2/19/2022,Florida,12,5780682,68902
2/19/2022,Georgia,13,2381751,33411
2/19/2022,Guam,66,43193,317
2/19/2022,Hawaii,15,228425,1297
2/19/2022,Idaho,16,414604,4678
2/19/2022,Illinois,17,3019048,36360
2/19/2022,Indiana,18,1678232,22529
2/19/2022,Iowa,19,745530,8948
2/19/2022,Kansas,20,762769,7928
2/19/2022,Kentucky,21,1270477,13609
2/19/2022,Louisiana,22,1219464,16400
2/19/2022,Maine,23,213770,1960
2/19/2022,Maryland,24,997309,14003
2/19/2022,Massachusetts,25,1661206,23109
2/19/2022,Michigan,26,2331762,33832
2/19/2022,Minnesota,27,1404832,12131
2/19/2022,Mississippi,28,785528,11836
2/19/2022,Missouri,29,1404551,18598
2/19/2022,Montana,30,262221,3107
2/19/2022,Nebraska,31,452601,3883
2/19/2022,Nevada,32,677345,9508
2/19/2022,New Hampshire,33,293697,2333
2/19/2022,New Jersey,34,2156697,32697
2/19/2022,New Mexico,35,507323,6777
2/19/2022,New York,36,4888802,66322
2/19/2022,North Carolina,37,2560860,22158
2/19/2022,North Dakota,38,236784,2221
2/19/2022,Northern Mariana Islands,69,8422,25
2/19/2022,Ohio,39,2643929,35493
2/19/2022,Oklahoma,40,1013287,12767
2/19/2022,Oregon,41,685953,6456
2/19/2022,Pennsylvania,42,2742752,42686
2/19/2022,Puerto Rico,72,504847,4078
2/19/2022,Rhode Island,44,354045,3397
2/19/2022,South Carolina,45,1449637,16533
2/19/2022,South Dakota,46,234961,2772
2/19/2022,Tennessee,47,1942537,23695
2/19/2022,Texas,48,6522401,83782
2/19/2022,Utah,49,918402,4359
2/19/2022,Vermont,50,110679,583
2/19/2022,Virgin Islands,78,15255,108
2/19/2022,Virginia,51,1622685,18016
2/19/2022,Washington,53,1410803,11706
2/19/2022,West Virginia,54,481818,6162
2/19/2022,Wisconsin,55,1564600,13068
2/19/2022,Wyoming,56,154082,1689
2/20/2022,Alabama,1,1273092,17933
2/20/2022,Alaska,2,234541,1108
2/20/2022,American Samoa,60,57,0
2/20/2022,Arizona,4,1967702,27622
2/20/2022,Arkansas,5,814728,10292
2/20/2022,California,6,8891601,84089
2/20/2022,Colorado,8,1307537,11915
2/20/2022,Connecticut,9,719327,10357
2/20/2022,Delaware,10,255096,2695
2/20/2022,District of Columbia,11,133697,1314
2/20/2022,Florida,12,5780682,68902
2/20/2022,Georgia,13,2381751,33411
2/20/2022,Guam,66,43513,317
2/20/2022,Hawaii,15,228735,1301
2/20/2022,Idaho,16,414604,4678
2/20/2022,Illinois,17,3019048,36360
2/20/2022,Indiana,18,1678232,22529
2/20/2022,Iowa,19,745530,8948
2/20/2022,Kansas,20,762769,7928
2/20/2022,Kentucky,21,1270713,13609
2/20/2022,Louisiana,22,1219464,16400
2/20/2022,Maine,23,218367,1960
2/20/2022,Maryland,24,998398,14011
2/20/2022,Massachusetts,25,1661206,23109
2/20/2022,Michigan,26,2337531,33960
2/20/2022,Minnesota,27,1404832,12131
2/20/2022,Mississippi,28,785528,11836
2/20/2022,Missouri,29,1404551,18599
2/20/2022,Montana,30,262221,3107
2/20/2022,Nebraska,31,452601,3883
2/20/2022,Nevada,32,677345,9508
2/20/2022,New Hampshire,33,293697,2333
2/20/2022,New Jersey,34,2158100,32701
2/20/2022,New Mexico,35,507323,6777
2/20/2022,New York,36,4890443,66349
2/20/2022,North Carolina,37,2560860,22158
2/20/2022,North Dakota,38,236897,2221
2/20/2022,Northern Mariana Islands,69,8644,26
2/20/2022,Ohio,39,2644828,35493
2/20/2022,Oklahoma,40,1013287,12767
2/20/2022,Oregon,41,685953,6456
2/20/2022,Pennsylvania,42,2744145,42789
2/20/2022,Puerto Rico,72,505335,4082
2/20/2022,Rhode Island,44,354045,3397
2/20/2022,South Carolina,45,1449637,16533
2/20/2022,South Dakota,46,234961,2772
2/20/2022,Tennessee,47,1942537,23695
2/20/2022,Texas,48,6523978,83842
2/20/2022,Utah,49,918402,4359
2/20/2022,Vermont,50,110679,583
2/20/2022,Virgin Islands,78,15255,108
2/20/2022,Virginia,51,1622685,18016
2/20/2022,Washington,53,1410803,11706
2/20/2022,West Virginia,54,481818,6162
2/20/2022,Wisconsin,55,1564600,13068
2/20/2022,Wyoming,56,154082,1689
2/21/2022,Alabama,1,1273484,17933
2/21/2022,Alaska,2,234541,1108
2/21/2022,American Samoa,60,57,0
2/21/2022,Arizona,4,1967704,27622
2/21/2022,Arkansas,5,815299,10292
2/21/2022,California,6,8892924,84109
2/21/2022,Colorado,8,1310206,11916
2/21/2022,Connecticut,9,720618,10374
2/21/2022,Delaware,10,255210,2695
2/21/2022,District of Columbia,11,133697,1314
2/21/2022,Florida,12,5780682,68902
2/21/2022,Georgia,13,2385578,33543
2/21/2022,Guam,66,43787,318
2/21/2022,Hawaii,15,228934,1301
2/21/2022,Idaho,16,414604,4678
2/21/2022,Illinois,17,3019135,36360
2/21/2022,Indiana,18,1680769,22575
2/21/2022,Iowa,19,745530,8948
2/21/2022,Kansas,20,763740,7936
2/21/2022,Kentucky,21,1275660,13676
2/21/2022,Louisiana,22,1221493,16465
2/21/2022,Maine,23,218797,1960
2/21/2022,Maryland,24,998398,14011
2/21/2022,Massachusetts,25,1661206,23109
2/21/2022,Michigan,26,2337531,33960
2/21/2022,Minnesota,27,1404832,12131
2/21/2022,Mississippi,28,785528,11836
2/21/2022,Missouri,29,1404552,18599
2/21/2022,Montana,30,262221,3107
2/21/2022,Nebraska,31,452901,3883
2/21/2022,Nevada,32,677345,9508
2/21/2022,New Hampshire,33,293697,2333
2/21/2022,New Jersey,34,2158821,32711
2/21/2022,New Mexico,35,508863,6796
2/21/2022,New York,36,4894236,66418
2/21/2022,North Carolina,37,2570553,22247
2/21/2022,North Dakota,38,236955,2221
2/21/2022,Northern Mariana Islands,69,8711,26
2/21/2022,Ohio,39,2645679,35493
2/21/2022,Oklahoma,40,1013287,12767
2/21/2022,Oregon,41,685953,6456
2/21/2022,Pennsylvania,42,2744145,42789
2/21/2022,Puerto Rico,72,505516,4084
2/21/2022,Rhode Island,44,354617,3402
2/21/2022,South Carolina,45,1449637,16533
2/21/2022,South Dakota,46,234961,2772
2/21/2022,Tennessee,47,1942537,23695
2/21/2022,Texas,48,6528752,83883
2/21/2022,Utah,49,918402,4359
2/21/2022,Vermont,50,110679,583
2/21/2022,Virgin Islands,78,15255,108
2/21/2022,Virginia,51,1628623,18145
2/21/2022,Washington,53,1410803,11706
2/21/2022,West Virginia,54,484923,6183
2/21/2022,Wisconsin,55,1567002,13086
2/21/2022,Wyoming,56,154082,1689
2/22/2022,Alabama,1,1274123,17938
2/22/2022,Alaska,2,234541,1108
2/22/2022,American Samoa,60,57,0
2/22/2022,Arizona,4,1970442,27751
2/22/2022,Arkansas,5,816168,10305
2/22/2022,California,6,8921012,84437
2/22/2022,Colorado,8,1312380,11939
2/22/2022,Connecticut,9,720956,10374
2/22/2022,Delaware,10,255287,2702
2/22/2022,District of Columbia,11,134066,1315
2/22/2022,Florida,12,5790325,68955
2/22/2022,Georgia,13,2386839,33630
2/22/2022,Guam,66,44180,319
2/22/2022,Hawaii,15,229083,1301
2/22/2022,Idaho,16,416961,4705
2/22/2022,Illinois,17,3025329,36516
2/22/2022,Indiana,18,1681685,22629
2/22/2022,Iowa,19,746825,8948
2/22/2022,Kansas,20,763772,7941
2/22/2022,Kentucky,21,1278796,13706
2/22/2022,Louisiana,22,1223067,16518
2/22/2022,Maine,23,221406,1960
2/22/2022,Maryland,24,999151,14049
2/22/2022,Massachusetts,25,1665586,23157
2/22/2022,Michigan,26,2337531,33960
2/22/2022,Minnesota,27,1406824,12163
2/22/2022,Mississippi,28,787396,11858
2/22/2022,Missouri,29,1407975,18622
2/22/2022,Montana,30,263855,3129
2/22/2022,Nebraska,31,453165,3901
2/22/2022,Nevada,32,678401,9554
2/22/2022,New Hampshire,33,293697,2333
2/22/2022,New Jersey,34,2160023,32743
2/22/2022,New Mexico,35,509178,6823
2/22/2022,New York,36,4895859,66485
2/22/2022,North Carolina,37,2572953,22306
2/22/2022,North Dakota,38,237139,2221
2/22/2022,Northern Mariana Islands,69,8882,27
2/22/2022,Ohio,39,2647048,36267
2/22/2022,Oklahoma,40,1015935,12767
2/22/2022,Oregon,41,689325,6485
2/22/2022,Pennsylvania,42,2746745,42789
2/22/2022,Puerto Rico,72,505551,4086
2/22/2022,Rhode Island,44,354817,3404
2/22/2022,South Carolina,45,1455967,16600
2/22/2022,South Dakota,46,235116,2779
2/22/2022,Tennessee,47,1947423,23741
2/22/2022,Texas,48,6535366,84080
2/22/2022,Utah,49,920472,4372
2/22/2022,Vermont,50,111319,587
2/22/2022,Virgin Islands,78,15255,108
2/22/2022,Virginia,51,1630796,18230
2/22/2022,Washington,53,1412745,11712
2/22/2022,West Virginia,54,485498,6219
2/22/2022,Wisconsin,55,1567927,13108
2/22/2022,Wyoming,56,154549,1718
2/23/2022,Alabama,1,1275355,18007
2/23/2022,Alaska,2,236336,1128
2/23/2022,American Samoa,60,57,0
2/23/2022,Arizona,4,1971678,27790
2/23/2022,Arkansas,5,817227,10341
2/23/2022,California,6,8929279,84580
2/23/2022,Colorado,8,1314638,11964
2/23/2022,Connecticut,9,721496,10438
2/23/2022,Delaware,10,255385,2703
2/23/2022,District of Columbia,11,134114,1317
2/23/2022,Florida,12,5794256,68955
2/23/2022,Georgia,13,2388880,33737
2/23/2022,Guam,66,44180,319
2/23/2022,Hawaii,15,229199,1301
2/23/2022,Idaho,16,419271,4717
2/23/2022,Illinois,17,3028052,36614
2/23/2022,Indiana,18,1682604,22693
2/23/2022,Iowa,19,747703,9085
2/23/2022,Kansas,20,765218,7955
2/23/2022,Kentucky,21,1281460,13740
2/23/2022,Louisiana,22,1224028,16557
2/23/2022,Maine,23,222925,1971
2/23/2022,Maryland,24,999492,14062
2/23/2022,Massachusetts,25,1666622,23293
2/23/2022,Michigan,26,2344826,34332
2/23/2022,Minnesota,27,1410753,12189
2/23/2022,Mississippi,28,787938,11954
2/23/2022,Missouri,29,1409221,18649
2/23/2022,Montana,30,264701,3157
2/23/2022,Nebraska,31,453490,3944
2/23/2022,Nevada,32,678684,9575
2/23/2022,New Hampshire,33,295701,2368
2/23/2022,New Jersey,34,2161190,32803
2/23/2022,New Mexico,35,509710,6853
2/23/2022,New York,36,4898058,66544
2/23/2022,North Carolina,37,2576513,22400
2/23/2022,North Dakota,38,237326,2227
2/23/2022,Northern Mariana Islands,69,9108,27
2/23/2022,Ohio,39,2648371,36267
2/23/2022,Oklahoma,40,1016945,12990
2/23/2022,Oregon,41,690481,6519
2/23/2022,Pennsylvania,42,2749767,43002
2/23/2022,Puerto Rico,72,505715,4088
2/23/2022,Rhode Island,44,355014,3404
2/23/2022,South Carolina,45,1456990,16614
2/23/2022,South Dakota,46,235541,2784
2/23/2022,Tennessee,47,1948664,23761
2/23/2022,Texas,48,6540776,84319
2/23/2022,Utah,49,921086,4392
2/23/2022,Vermont,50,111584,593
2/23/2022,Virgin Islands,78,15255,108
2/23/2022,Virginia,51,1633035,18338
2/23/2022,Washington,53,1415548,11812
2/23/2022,West Virginia,54,486206,6250
2/23/2022,Wisconsin,55,1568999,13156
2/23/2022,Wyoming,56,154662,1718
2/24/2022,Alabama,1,1276580,18102
2/24/2022,Alaska,2,236336,1128
2/24/2022,American Samoa,60,72,0
2/24/2022,Arizona,4,1973479,27876
2/24/2022,Arkansas,5,817798,10381
2/24/2022,California,6,8943492,84832
2/24/2022,Colorado,8,1315667,11980
2/24/2022,Connecticut,9,721954,10443
2/24/2022,Delaware,10,256207,2703
2/24/2022,District of Columbia,11,134214,1317
2/24/2022,Florida,12,5797657,69553
2/24/2022,Georgia,13,2390997,33843
2/24/2022,Guam,66,44180,319
2/24/2022,Hawaii,15,229477,1309
2/24/2022,Idaho,16,421682,4724
2/24/2022,Illinois,17,3030066,36694
2/24/2022,Indiana,18,1683570,22736
2/24/2022,Iowa,19,748057,9085
2/24/2022,Kansas,20,765220,7955
2/24/2022,Kentucky,21,1281954,13755
2/24/2022,Louisiana,22,1224969,16582
2/24/2022,Maine,23,224048,2024
2/24/2022,Maryland,24,1000153,14076
2/24/2022,Massachusetts,25,1668242,23341
2/24/2022,Michigan,26,2344826,34332
2/24/2022,Minnesota,27,1411773,12246
2/24/2022,Mississippi,28,788479,11984
2/24/2022,Missouri,29,1410543,19033
2/24/2022,Montana,30,265460,3163
2/24/2022,Nebraska,31,453522,3954
2/24/2022,Nevada,32,679715,9613
2/24/2022,New Hampshire,33,296870,2370
2/24/2022,New Jersey,34,2162940,32829
2/24/2022,New Mexico,35,510330,6875
2/24/2022,New York,36,4900723,66602
2/24/2022,North Carolina,37,2580257,22459
2/24/2022,North Dakota,38,237599,2230
2/24/2022,Northern Mariana Islands,69,9265,27
2/24/2022,Ohio,39,2649692,36267
2/24/2022,Oklahoma,40,1018328,12990
2/24/2022,Oregon,41,691337,6578
2/24/2022,Pennsylvania,42,2751629,43069
2/24/2022,Puerto Rico,72,506099,4098
2/24/2022,Rhode Island,44,355294,3406
2/24/2022,South Carolina,45,1458075,16643
2/24/2022,South Dakota,46,235654,2788
2/24/2022,Tennessee,47,1951303,23857
2/24/2022,Texas,48,6547068,84561
2/24/2022,Utah,49,921714,4397
2/24/2022,Vermont,50,111794,593
2/24/2022,Virgin Islands,78,15341,109
2/24/2022,Virginia,51,1634851,18440
2/24/2022,Washington,53,1416016,11811
2/24/2022,West Virginia,54,487446,6288
2/24/2022,Wisconsin,55,1569908,13224
2/24/2022,Wyoming,56,154797,1718
2/25/2022,Alabama,1,1277837,18186
2/25/2022,Alaska,2,237255,1128
2/25/2022,American Samoa,60,72,0
2/25/2022,Arizona,4,1975252,27931
2/25/2022,Arkansas,5,818121,10425
2/25/2022,California,6,8956818,85078
2/25/2022,Colorado,8,1317069,11988
2/25/2022,Connecticut,9,722377,10465
2/25/2022,Delaware,10,256337,2706
2/25/2022,District of Columbia,11,134326,1317
2/25/2022,Florida,12,5800599,69790
2/25/2022,Georgia,13,2392516,33958
2/25/2022,Guam,66,45080,323
2/25/2022,Hawaii,15,229771,1318
2/25/2022,Idaho,16,423731,4732
2/25/2022,Illinois,17,3032190,36792
2/25/2022,Indiana,18,1684310,22800
2/25/2022,Iowa,19,748057,9085
2/25/2022,Kansas,20,766512,7961
2/25/2022,Kentucky,21,1285192,13824
2/25/2022,Louisiana,22,1225637,16606
2/25/2022,Maine,23,225253,2042
2/25/2022,Maryland,24,1000825,14091
2/25/2022,Massachusetts,25,1669594,23370
2/25/2022,Michigan,26,2352318,34439
2/25/2022,Minnesota,27,1412677,12261
2/25/2022,Mississippi,28,789056,12008
2/25/2022,Missouri,29,1411664,19043
2/25/2022,Montana,30,266080,3173
2/25/2022,Nebraska,31,453569,3956
2/25/2022,Nevada,32,681387,9664
2/25/2022,New Hampshire,33,297729,2373
2/25/2022,New Jersey,34,2164368,32857
2/25/2022,New Mexico,35,510783,6905
2/25/2022,New York,36,4903132,66658
2/25/2022,North Carolina,37,2585150,22510
2/25/2022,North Dakota,38,237802,2234
2/25/2022,Northern Mariana Islands,69,9404,29
2/25/2022,Ohio,39,2651304,36580
2/25/2022,Oklahoma,40,1019489,12990
2/25/2022,Oregon,41,692261,6582
2/25/2022,Pennsylvania,42,2753361,43148
2/25/2022,Puerto Rico,72,506342,4101
2/25/2022,Rhode Island,44,355509,3406
2/25/2022,South Carolina,45,1459070,16790
2/25/2022,South Dakota,46,235787,2802
2/25/2022,Tennessee,47,1953537,24124
2/25/2022,Texas,48,6555122,84739
2/25/2022,Utah,49,922139,4408
2/25/2022,Vermont,50,112023,595
2/25/2022,Virgin Islands,78,15362,109
2/25/2022,Virginia,51,1636510,18536
2/25/2022,Washington,53,1419088,11903
2/25/2022,West Virginia,54,488359,6308
2/25/2022,Wisconsin,55,1570683,13256
2/25/2022,Wyoming,56,154909,1718
2/26/2022,Alabama,1,1279006,18225
2/26/2022,Alaska,2,237255,1128
2/26/2022,American Samoa,60,84,0
2/26/2022,Arizona,4,1976890,27946
2/26/2022,Arkansas,5,818931,10465
2/26/2022,California,6,8958993,85142
2/26/2022,Colorado,8,1317067,11988
2/26/2022,Connecticut,9,722377,10465
2/26/2022,Delaware,10,256447,2709
2/26/2022,District of Columbia,11,134326,1317
2/26/2022,Florida,12,5803337,69790
2/26/2022,Georgia,13,2392516,33958
2/26/2022,Guam,66,45080,323
2/26/2022,Hawaii,15,230097,1327
2/26/2022,Idaho,16,423731,4732
2/26/2022,Illinois,17,3032190,36792
2/26/2022,Indiana,18,1684310,22800
2/26/2022,Iowa,19,748849,9085
2/26/2022,Kansas,20,766512,7961
2/26/2022,Kentucky,21,1285423,13832
2/26/2022,Louisiana,22,1225637,16606
2/26/2022,Maine,23,226120,2064
2/26/2022,Maryland,24,1001772,14105
2/26/2022,Massachusetts,25,1669594,23370
2/26/2022,Michigan,26,2352318,34439
2/26/2022,Minnesota,27,1412677,12261
2/26/2022,Mississippi,28,789056,12008
2/26/2022,Missouri,29,1411732,19045
2/26/2022,Montana,30,266080,3173
2/26/2022,Nebraska,31,453569,3956
2/26/2022,Nevada,32,681387,9664
2/26/2022,New Hampshire,33,297729,2373
2/26/2022,New Jersey,34,2165484,32888
2/26/2022,New Mexico,35,510783,6905
2/26/2022,New York,36,4904574,66681
2/26/2022,North Carolina,37,2585150,22510
2/26/2022,North Dakota,38,237935,2239
2/26/2022,Northern Mariana Islands,69,9534,29
2/26/2022,Ohio,39,2652634,36580
2/26/2022,Oklahoma,40,1019489,12990
2/26/2022,Oregon,41,692261,6582
2/26/2022,Pennsylvania,42,2755730,43203
2/26/2022,Puerto Rico,72,506739,4104
2/26/2022,Rhode Island,44,355509,3406
2/26/2022,South Carolina,45,1459070,16790
2/26/2022,South Dakota,46,235787,2802
2/26/2022,Tennessee,47,1955520,24219
2/26/2022,Texas,48,6559563,84876
2/26/2022,Utah,49,922139,4408
2/26/2022,Vermont,50,112023,595
2/26/2022,Virgin Islands,78,15362,109
2/26/2022,Virginia,51,1636510,18536
2/26/2022,Washington,53,1419088,11903
2/26/2022,West Virginia,54,488359,6308
2/26/2022,Wisconsin,55,1570683,13256
2/26/2022,Wyoming,56,154909,1718
2/27/2022,Alabama,1,1279364,18225
2/27/2022,Alaska,2,237255,1128
2/27/2022,American Samoa,60,84,0
2/27/2022,Arizona,4,1976890,27946
2/27/2022,Arkansas,5,819426,10497
2/27/2022,California,6,8958993,85142
2/27/2022,Colorado,8,1317628,11995
2/27/2022,Connecticut,9,722377,10465
2/27/2022,Delaware,10,256551,2709
2/27/2022,District of Columbia,11,134326,1317
2/27/2022,Florida,12,5803337,69790
2/27/2022,Georgia,13,2392516,33958
2/27/2022,Guam,66,45313,323
2/27/2022,Hawaii,15,230317,1331
2/27/2022,Idaho,16,423731,4732
2/27/2022,Illinois,17,3032190,36792
2/27/2022,Indiana,18,1684310,22800
2/27/2022,Iowa,19,748849,9085
2/27/2022,Kansas,20,766512,7961
2/27/2022,Kentucky,21,1285538,13832
2/27/2022,Louisiana,22,1225637,16606
2/27/2022,Maine,23,226143,2064
2/27/2022,Maryland,24,1002153,14119
2/27/2022,Massachusetts,25,1669594,23370
2/27/2022,Michigan,26,2352318,34439
2/27/2022,Minnesota,27,1412677,12261
2/27/2022,Mississippi,28,789056,12008
2/27/2022,Missouri,29,1411732,19045
2/27/2022,Montana,30,266080,3173
2/27/2022,Nebraska,31,453569,3956
2/27/2022,Nevada,32,681387,9664
2/27/2022,New Hampshire,33,297729,2373
2/27/2022,New Jersey,34,2166758,32896
2/27/2022,New Mexico,35,510783,6905
2/27/2022,New York,36,4907229,66726
2/27/2022,North Carolina,37,2585150,22510
2/27/2022,North Dakota,38,238029,2239
2/27/2022,Northern Mariana Islands,69,9595,30
2/27/2022,Ohio,39,2653211,36580
2/27/2022,Oklahoma,40,1019489,12990
2/27/2022,Oregon,41,692261,6582
2/27/2022,Pennsylvania,42,2756546,43215
2/27/2022,Puerto Rico,72,506953,4109
2/27/2022,Rhode Island,44,355509,3406
2/27/2022,South Carolina,45,1459070,16790
2/27/2022,South Dakota,46,235787,2802
2/27/2022,Tennessee,47,1955520,24219
2/27/2022,Texas,48,6560468,84945
2/27/2022,Utah,49,922139,4408
2/27/2022,Vermont,50,112023,595
2/27/2022,Virgin Islands,78,15362,109
2/27/2022,Virginia,51,1636510,18536
2/27/2022,Washington,53,1419088,11903
2/27/2022,West Virginia,54,488359,6308
2/27/2022,Wisconsin,55,1570683,13256
2/27/2022,Wyoming,56,154909,1718
2/28/2022,Alabama,1,1279565,18225
2/28/2022,Alaska,2,237977,1128
2/28/2022,American Samoa,60,85,0
2/28/2022,Arizona,4,1976890,27946
2/28/2022,Arkansas,5,819984,10524
2/28/2022,California,6,8975648,85564
2/28/2022,Colorado,8,1319806,12007
2/28/2022,Connecticut,9,723389,10470
2/28/2022,Delaware,10,256621,2709
2/28/2022,District of Columbia,11,134564,1318
2/28/2022,Florida,12,5806510,70084
2/28/2022,Georgia,13,2395050,34053
2/28/2022,Guam,66,45542,329
2/28/2022,Hawaii,15,230458,1331
2/28/2022,Idaho,16,426256,4753
2/28/2022,Illinois,17,3036705,36910
2/28/2022,Indiana,18,1685676,22843
2/28/2022,Iowa,19,748849,9085
2/28/2022,Kansas,20,766992,7968
2/28/2022,Kentucky,21,1288028,13903
2/28/2022,Louisiana,22,1225637,16606
2/28/2022,Maine,23,226150,2064
2/28/2022,Maryland,24,1002542,14122
2/28/2022,Massachusetts,25,1671292,23424
2/28/2022,Michigan,26,2354772,34467
2/28/2022,Minnesota,27,1413756,12289
2/28/2022,Mississippi,28,789940,12039
2/28/2022,Missouri,29,1413255,19061
2/28/2022,Montana,30,266861,3188
2/28/2022,Nebraska,31,475528,3956
2/28/2022,Nevada,32,683766,9704
2/28/2022,New Hampshire,33,298362,2377
2/28/2022,New Jersey,34,2167515,32916
2/28/2022,New Mexico,35,511434,6921
2/28/2022,New York,36,4908495,66741
2/28/2022,North Carolina,37,2591336,22580
2/28/2022,North Dakota,38,238053,2239
2/28/2022,Northern Mariana Islands,69,9787,30
2/28/2022,Ohio,39,2653940,36580
2/28/2022,Oklahoma,40,1021595,12990
2/28/2022,Oregon,41,693929,6622
2/28/2022,Pennsylvania,42,2757425,43216
2/28/2022,Puerto Rico,72,507112,4110
2/28/2022,Rhode Island,44,355925,3412
2/28/2022,South Carolina,45,1461155,16865
